timestamp_s;timestamp_origin;sd_block_id;cyc_condition;cyc_charged;age_type;age_temp;age_soc;age_chg_rate;age_dischg_rate;age_profile;v_max_target_V;v_min_target_V;i_chg_max_A;i_dischg_min_A;i_chg_cutoff_A;i_dischg_cutoff_A;cap_aged_est_Ah;soh_cap;delta_q_Ah;delta_q_chg_Ah;delta_q_dischg_Ah;delta_e_Wh;delta_e_chg_Wh;delta_e_dischg_Wh;coulomb_efficiency;energy_efficiency;ocv_est_start_V;ocv_est_end_V;soc_est_start;soc_est_end;t_start_degC;t_end_degC;cyc_duration_s;num_cycles_op;num_cycles_checkup;total_q_chg_CU_RT_Ah;total_q_dischg_CU_RT_Ah;total_q_chg_cyc_OT_Ah;total_q_dischg_cyc_OT_Ah;total_q_chg_other_RT_Ah;total_q_dischg_other_RT_Ah;total_q_chg_other_OT_Ah;total_q_dischg_other_OT_Ah;total_q_chg_sum_Ah;total_q_dischg_sum_Ah;total_e_chg_CU_RT_Wh;total_e_dischg_CU_RT_Wh;total_e_chg_cyc_OT_Wh;total_e_dischg_cyc_OT_Wh;total_e_chg_other_RT_Wh;total_e_dischg_other_RT_Wh;total_e_chg_other_OT_Wh;total_e_dischg_other_OT_Wh;total_e_chg_sum_Wh;total_e_dischg_sum_Wh;uptime_ticks
1684378133.000;1;4886909952;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.492199;0.492199;-0.000000;1.992994;1.992994;-0.000000;nan;nan;3.9307;4.0862;69.6616;86.8255;24.88;24.90;2834.41;0;11;34.79;34.58;0.60;0.59;32.40;6.25;4.47;28.50;72.27;69.93;131.88;126.24;1.98;1.96;120.85;20.25;17.05;103.90;271.76;252.36;917804314
1684490313.000;1;4915643904;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.009887;0.009887;-0.000000;0.040459;0.040459;-0.000000;nan;nan;4.0769;4.0846;86.0502;86.3950;1.17;1.22;201.69;0;11;34.79;34.58;0.60;0.59;32.44;6.29;4.48;28.50;72.31;69.96;131.88;126.24;1.98;1.96;121.01;20.41;17.09;103.90;271.96;252.52;928503027
1684496959.000;1;4917353472;0;0;1;0;10;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.399913;0.000000;-0.399913;-1.578656;0.000000;-1.578656;nan;nan;4.0783;3.9415;86.5776;72.5543;1.47;1.43;2575.00;0;11;34.79;34.58;0.60;0.59;32.44;6.29;4.52;28.94;72.35;70.40;131.88;126.24;1.98;1.96;121.01;20.41;17.25;105.64;272.12;254.25;929136911
1684502220.000;1;4918706688;0;0;1;0;10;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.565003;0.000000;-0.565003;-2.129810;0.000000;-2.129810;nan;nan;3.9467;3.7375;71.5290;51.7165;1.47;1.42;2991.90;0;11;34.79;34.58;0.60;0.59;32.44;6.29;4.56;29.54;72.39;71.01;131.88;126.24;1.98;1.96;121.01;20.41;17.39;107.91;272.27;256.52;929638695
1684508590.000;1;4920345088;0;0;1;0;10;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.612978;0.000000;-0.612978;-2.200683;0.000000;-2.200683;nan;nan;3.7448;3.5677;50.8898;29.3951;1.44;1.43;4009.70;0;11;34.79;34.58;0.60;0.59;32.44;6.29;4.60;30.20;72.43;71.66;131.88;126.24;1.98;1.96;121.01;20.41;17.54;110.25;272.41;258.87;930246264
1684512985.000;1;4921476608;0;0;1;0;10;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.584921;0.000000;-0.584921;-1.975787;0.000000;-1.975787;nan;nan;3.5901;3.2492;30.2363;9.7254;1.66;1.75;2560.00;0;11;34.79;34.58;0.60;0.59;32.44;6.29;4.63;30.82;72.47;72.28;131.88;126.24;1.98;1.96;121.01;20.41;17.67;112.36;272.55;260.97;930665357
1684514574.000;1;4921887232;0;1;1;0;10;0.00;0.00;0;3.3050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.001343;0.001343;0.000000;0.004438;0.004438;0.000000;nan;nan;3.2910;3.3049;8.6450;8.6918;1.69;1.67;33.70;0;11;34.79;34.58;0.60;0.59;32.46;6.30;4.66;30.84;72.50;72.32;131.88;126.24;1.98;1.96;121.05;20.45;17.76;112.45;272.68;261.10;930816915
1686163208.000;1;5344498176;0;0;1;0;10;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.242350;0.000000;-0.242350;-0.723150;0.000000;-0.723150;nan;nan;3.2858;2.6001;8.3860;-0.1123;24.89;25.66;988.50;0;12;34.79;34.58;0.66;0.65;32.46;6.55;4.66;30.84;72.56;72.62;131.88;126.24;2.17;2.16;121.05;21.17;17.76;112.45;272.87;262.02;1088048122
1686163632.000;1;5344607744;0;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.012994;0.000000;-0.012994;-0.032880;0.000000;-0.032880;nan;nan;2.7040;2.5169;0.6524;0.1967;25.27;25.28;123.30;0;12;34.79;34.58;0.66;0.65;32.46;6.56;4.66;30.84;72.56;72.63;131.88;126.24;2.17;2.16;121.05;21.20;17.76;112.45;272.87;262.05;1088088490
1686174955.000;1;5347510272;2;1;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.859969;90.664577;2.835900;2.835900;0.000000;10.768543;10.768543;0.000000;nan;nan;2.6061;4.1863;0.3396;99.4980;25.11;25.06;10724.30;0;12;37.62;34.58;0.66;0.65;32.46;6.56;4.66;30.84;75.40;72.63;142.65;126.24;2.17;2.16;121.05;21.20;17.76;112.45;283.64;262.05;1089168468
1686185530.000;1;5350221824;2;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.844170;89.611340;-2.817679;0.000000;-2.817679;-10.322609;0.000000;-10.322609;99.357498;95.858920;4.1863;2.6342;99.4980;0.4294;25.06;25.34;10274.00;0;12;37.62;37.39;0.66;0.65;32.46;6.56;4.66;30.84;75.40;75.45;142.65;136.56;2.17;2.16;121.05;21.20;17.76;112.45;283.64;272.38;1090176881
1686186789.000;1;5350544896;0;1;1;0;10;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.253700;0.253700;0.000000;0.832296;0.832296;0.000000;nan;nan;2.6342;3.4027;0.4294;9.3001;25.34;25.14;1259.40;0;12;37.62;37.39;0.66;0.65;32.71;6.56;4.66;30.84;75.65;75.45;142.65;136.56;2.17;2.16;121.88;21.20;17.76;112.45;284.47;272.38;1090296985
1686191102.000;1;5351654400;0;1;1;0;10;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.532588;0.532588;0.000000;1.887100;1.887100;0.000000;nan;nan;3.3890;3.6090;12.7296;31.3517;24.98;24.97;2494.70;0;12;37.62;37.39;0.66;0.65;33.28;6.60;4.66;30.84;76.22;75.49;142.65;136.56;2.17;2.16;123.90;21.33;17.76;112.45;286.49;272.50;1090708365
1686195699.000;1;5352838144;0;1;1;0;10;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.597666;0.597666;0.000000;2.210483;2.210483;0.000000;nan;nan;3.5975;3.7451;31.1676;52.0653;24.94;25.13;2774.40;0;12;37.62;37.39;0.66;0.65;33.92;6.63;4.66;30.84;76.86;75.53;142.65;136.56;2.17;2.16;126.25;21.46;17.76;112.45;288.83;272.63;1091146841
1686200369.000;1;5354040320;0;1;1;0;10;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.564366;0.564366;0.000000;2.190306;2.190306;0.000000;nan;nan;3.7316;3.9351;49.5266;69.2599;24.88;25.01;2648.11;0;12;37.62;37.39;0.66;0.65;34.52;6.68;4.66;30.84;77.46;75.57;142.65;136.56;2.17;2.16;128.59;21.61;17.76;112.45;291.18;272.78;1091592125
1686205020.000;1;5355237376;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.491568;0.491568;-0.000000;1.990399;1.990399;-0.000000;nan;nan;3.9308;4.0862;69.6684;86.8563;24.97;24.91;2822.50;0;12;37.62;37.39;0.66;0.65;35.05;6.71;4.66;30.84;77.99;75.61;142.65;136.56;2.17;2.16;130.73;21.75;17.76;112.45;293.32;272.93;1092035702
1686227804.000;1;5361079296;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.008084;0.008084;0.000000;0.033084;0.033084;0.000000;nan;nan;4.0781;4.0850;86.3798;86.6625;1.37;1.40;166.60;0;12;37.62;37.39;0.66;0.65;35.09;6.75;4.67;30.84;78.04;75.64;142.65;136.56;2.17;2.16;130.89;21.91;17.80;112.45;293.50;273.08;1094208644
1686234838.000;1;5362888704;0;0;1;0;10;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.407168;0.000000;-0.407168;-1.607972;0.000000;-1.607972;nan;nan;4.0790;3.9410;86.7587;72.4428;2.02;2.31;2642.20;0;12;37.62;37.39;0.66;0.65;35.09;6.75;4.71;31.29;78.08;76.09;142.65;136.56;2.17;2.16;130.89;21.91;17.95;114.20;293.65;274.84;1094879473
1686239636.000;1;5364123136;0;0;1;0;10;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.562033;0.000000;-0.562033;-2.118851;0.000000;-2.118851;nan;nan;3.9458;3.7373;71.4327;51.6718;1.87;1.44;2973.50;0;12;37.62;37.39;0.66;0.65;35.09;6.75;4.74;31.89;78.11;76.69;142.65;136.56;2.17;2.16;130.89;21.91;18.09;116.46;293.80;277.10;1095337180
1686246124.000;1;5365791744;0;0;1;0;10;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.616589;0.000000;-0.616589;-2.213882;0.000000;-2.213882;nan;nan;3.7448;3.5677;50.8845;29.2054;1.57;1.59;4031.29;0;12;37.62;37.39;0.66;0.65;35.09;6.75;4.78;32.54;78.15;77.34;142.65;136.56;2.17;2.16;130.89;21.91;18.23;118.81;293.94;279.45;1095955942
1686250727.000;1;5366977024;0;0;1;0;10;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.583404;0.000000;-0.583404;-1.971107;0.000000;-1.971107;nan;nan;3.5901;3.2492;30.2427;9.7305;1.67;1.90;2541.90;0;12;37.62;37.39;0.66;0.65;35.09;6.75;4.82;33.16;78.19;77.96;142.65;136.56;2.17;2.16;130.89;21.91;18.38;120.92;294.09;281.56;1096394952
1686252325.000;1;5367389184;0;1;1;0;10;0.00;0.00;0;3.3050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.001536;0.001536;0.000000;0.005076;0.005076;0.000000;nan;nan;3.2901;3.3049;8.6071;8.6608;1.79;1.77;36.90;0;12;37.62;37.39;0.66;0.65;35.10;6.76;4.85;33.19;78.23;78.00;142.65;136.56;2.17;2.16;130.92;21.94;18.47;121.01;294.21;281.68;1096547168
1687962016.000;1;5805654016;0;0;1;0;10;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.239249;0.000000;-0.239249;-0.714388;0.000000;-0.714388;nan;nan;3.2869;2.6001;8.4260;0.0141;24.92;25.74;975.29;0;13;37.62;37.39;0.71;0.71;35.10;7.00;4.85;33.19;78.28;78.30;142.65;136.56;2.35;2.35;130.92;22.66;18.47;121.01;294.40;282.58;1259601351
1687962435.000;1;5805762560;0;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.012830;0.000000;-0.012830;-0.032480;0.000000;-0.032480;nan;nan;2.7043;2.5174;0.6534;0.2023;25.37;25.39;120.60;0;13;37.62;37.39;0.71;0.71;35.10;7.01;4.85;33.19;78.28;78.31;142.65;136.56;2.35;2.35;130.92;22.69;18.47;121.01;294.40;282.61;1259641453
1687973736.000;1;5808659968;2;1;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.853055;90.203667;2.828986;2.828986;0.000000;10.744490;10.744490;0.000000;nan;nan;2.6066;4.1863;0.3411;99.4975;25.23;25.05;10700.50;0;13;40.45;37.39;0.71;0.71;35.10;7.01;4.85;33.19;81.11;78.31;153.40;136.56;2.35;2.35;130.92;22.69;18.47;121.01;305.14;282.61;1260719162
1687984281.000;1;5811365376;2;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.837403;89.160204;-2.810886;0.000000;-2.810886;-10.301556;0.000000;-10.301556;99.360186;95.877570;4.1863;2.6350;99.4975;0.4321;25.05;25.36;10247.20;0;13;40.45;40.21;0.71;0.71;35.10;7.02;4.85;33.19;81.11;81.12;153.40;146.87;2.35;2.35;130.92;22.69;18.47;121.01;305.14;292.92;1261725019
1687985523.000;1;5811684352;0;1;1;0;10;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.250568;0.250568;0.000000;0.821879;0.821879;0.000000;nan;nan;2.6350;3.4019;0.4321;9.2145;25.36;25.17;1241.20;0;13;40.45;40.21;0.71;0.71;35.35;7.02;4.85;33.19;81.36;81.12;153.40;146.87;2.35;2.35;131.74;22.69;18.47;121.01;305.96;292.92;1261843388
1687990558.000;1;5812978688;0;1;1;0;10;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.530216;0.530216;-0.000000;1.878722;1.878722;-0.000000;nan;nan;3.3880;3.6090;12.6739;31.2580;25.02;25.09;2478.79;0;13;40.45;40.21;0.71;0.71;35.92;7.05;4.85;33.19;81.93;81.16;153.40;146.87;2.35;2.35;133.75;22.81;18.47;121.01;307.97;293.04;1262323425
1687995604.000;1;5814277632;0;1;1;0;10;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.597348;0.597348;-0.000000;2.209258;2.209258;-0.000000;nan;nan;3.5970;3.7452;31.1088;52.0459;25.02;25.13;2772.60;0;13;40.45;40.21;0.71;0.71;36.56;7.10;4.85;33.19;82.57;81.20;153.40;146.87;2.35;2.35;136.12;22.97;18.47;121.01;310.33;293.19;1262804777
1688000071.000;1;5815427584;0;1;1;0;10;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.563610;0.563610;0.000000;2.187325;2.187325;0.000000;nan;nan;3.7320;3.9352;49.5549;69.3096;25.08;25.02;2639.91;0;13;40.45;40.21;0.71;0.71;37.16;7.13;4.85;33.19;83.17;81.24;153.40;146.87;2.35;2.35;138.44;23.10;18.47;121.01;312.66;293.33;1263230802
1688004754.000;1;5816631808;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.491623;0.491623;-0.000000;1.990599;1.990599;-0.000000;nan;nan;3.9308;4.0863;69.6661;86.8976;25.00;25.07;2823.01;0;13;40.45;40.21;0.71;0.71;37.69;7.17;4.85;33.19;83.70;81.28;153.40;146.87;2.35;2.35;140.58;23.25;18.47;121.01;314.80;293.48;1263677430
1688026044.000;1;5822089728;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.007730;0.007730;-0.000000;0.031632;0.031632;-0.000000;nan;nan;4.0782;4.0852;86.4162;86.6871;1.43;1.46;158.40;0;13;40.45;40.21;0.71;0.71;37.73;7.22;4.85;33.19;83.75;81.32;153.40;146.87;2.35;2.35;140.76;23.43;18.50;121.01;315.01;293.65;1265707804
1688032910.000;1;5823856128;0;0;1;0;10;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.405972;0.000000;-0.405972;-1.603083;0.000000;-1.603083;nan;nan;4.0791;3.9411;86.7894;72.4815;1.52;1.53;2592.80;0;13;40.45;40.21;0.71;0.71;37.73;7.22;4.89;33.64;83.79;81.77;153.40;146.87;2.35;2.35;140.76;23.43;18.67;122.77;315.18;295.42;1266362606
1688037852.000;1;5825126912;0;0;1;0;10;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.562364;0.000000;-0.562364;-2.120129;0.000000;-2.120129;nan;nan;3.9459;3.7371;71.4455;51.6259;1.59;1.47;2968.90;0;13;40.45;40.21;0.71;0.71;37.73;7.22;4.93;34.24;83.83;82.37;153.40;146.87;2.35;2.35;140.76;23.43;18.81;125.04;315.33;297.68;1266834043
1688044304.000;1;5826785792;0;0;1;0;10;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.616770;0.000000;-0.616770;-2.214517;0.000000;-2.214517;nan;nan;3.7450;3.5677;50.9019;29.1647;1.52;1.40;4024.40;0;13;40.45;40.21;0.71;0.71;37.73;7.22;4.97;34.89;83.87;83.03;153.40;146.87;2.35;2.35;140.76;23.43;18.97;127.40;315.48;300.04;1267449343
1688048669.000;1;5827910144;0;0;1;0;10;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.581065;0.000000;-0.581065;-1.963313;0.000000;-1.963313;nan;nan;3.5896;3.2492;30.1742;9.6955;1.68;1.85;2527.40;0;13;40.45;40.21;0.71;0.71;37.73;7.22;5.01;35.51;83.91;83.64;153.40;146.87;2.35;2.35;140.76;23.43;19.10;129.49;315.61;302.14;1267865729
1688050481.000;1;5828378112;0;1;1;0;10;0.00;0.00;0;3.3050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.001289;0.001289;0.000000;0.004259;0.004259;0.000000;nan;nan;3.2916;3.3049;8.6685;8.7137;1.74;1.71;32.80;0;13;40.45;40.21;0.71;0.71;37.75;7.23;5.04;35.54;83.95;83.69;153.40;146.87;2.35;2.35;140.82;23.48;19.19;129.58;315.76;302.27;1268038415
1689777153.000;1;6270996992;0;0;1;0;10;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.235346;0.000000;-0.235346;-0.702866;0.000000;-0.702866;nan;nan;3.2861;2.6001;8.3950;0.1006;24.90;25.68;959.30;0;14;40.45;40.21;0.77;0.77;37.75;7.47;5.04;35.54;84.01;83.98;153.40;146.87;2.54;2.54;140.82;24.18;19.19;129.58;315.95;303.16;1432712040
1689777571.000;1;6271105024;0;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.012724;0.000000;-0.012724;-0.032220;0.000000;-0.032220;nan;nan;2.7048;2.5177;0.6552;0.2068;25.29;25.30;119.40;0;14;40.45;40.21;0.77;0.77;37.75;7.48;5.04;35.54;84.01;83.99;153.40;146.87;2.54;2.54;140.82;24.21;19.19;129.58;315.95;303.19;1432752028
1689788847.000;1;6273995776;2;1;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.846096;89.739752;2.822052;2.822052;0.000000;10.720311;10.720311;0.000000;nan;nan;2.6069;4.1863;0.3420;99.4972;25.15;24.98;10676.60;0;14;43.28;40.21;0.77;0.77;37.75;7.48;5.04;35.54;86.83;83.99;164.12;146.87;2.54;2.54;140.82;24.21;19.19;129.58;326.67;303.19;1433827448
1689799368.000;1;6276694016;2;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.830775;88.718367;-2.804223;0.000000;-2.804223;-10.280130;0.000000;-10.280130;99.368244;95.893955;4.1863;2.6359;99.4972;0.4352;24.98;25.30;10221.70;0;14;43.28;43.01;0.77;0.77;37.75;7.48;5.04;35.54;86.83;86.79;164.12;157.15;2.54;2.54;140.82;24.21;19.19;129.58;326.67;313.47;1434830874
1689800596.000;1;6277009408;0;1;1;0;10;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.247565;0.247565;0.000000;0.811950;0.811950;0.000000;nan;nan;2.6359;3.4012;0.4352;9.1336;25.30;25.07;1228.20;0;14;43.28;43.01;0.77;0.77;37.99;7.48;5.04;35.54;87.08;86.79;164.12;157.15;2.54;2.54;141.63;24.21;19.19;129.58;327.48;313.47;1434948004
1689805065.000;1;6278158848;0;1;1;0;10;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.527761;0.527761;0.000000;1.870129;1.870129;0.000000;nan;nan;3.3893;3.6090;12.7493;31.2926;24.94;25.01;2466.40;0;14;43.28;43.01;0.77;0.77;38.56;7.52;5.04;35.54;87.65;86.84;164.12;157.15;2.54;2.54;143.64;24.35;19.19;129.58;329.49;313.61;1435374057
1689809822.000;1;6279384064;0;1;1;0;10;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.595826;0.595826;0.000000;2.203717;2.203717;0.000000;nan;nan;3.5974;3.7452;31.1518;52.0867;24.95;25.07;2769.19;0;14;43.28;43.01;0.77;0.77;39.20;7.56;5.04;35.54;88.28;86.88;164.12;157.15;2.54;2.54;145.99;24.49;19.19;129.58;331.84;313.75;1435827817
1689814292.000;1;6280534528;0;1;1;0;10;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.563207;0.563207;0.000000;2.185808;2.185808;0.000000;nan;nan;3.7319;3.9353;49.5536;69.3424;24.93;25.02;2640.40;0;14;43.28;43.01;0.77;0.77;39.80;7.60;5.04;35.54;88.88;86.92;164.12;157.15;2.54;2.54;148.32;24.63;19.19;129.58;334.17;313.89;1436254166
1689819093.000;1;6281770496;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.491562;0.491562;0.000000;1.990391;1.990391;0.000000;nan;nan;3.9307;4.0863;69.6511;86.9225;24.92;24.97;2826.60;0;14;43.28;43.01;0.77;0.77;40.33;7.64;5.04;35.54;89.41;86.95;164.12;157.15;2.54;2.54;150.46;24.78;19.19;129.58;336.31;314.04;1436712025
1689841449.000;1;6286882816;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.007054;0.007054;-0.000000;0.028867;0.028867;-0.000000;nan;nan;4.0781;4.0851;86.4010;86.6489;0.85;0.86;147.00;0;14;43.28;43.01;0.77;0.77;40.37;7.68;5.04;35.54;89.46;87.00;164.12;157.15;2.54;2.54;150.63;24.95;19.22;129.58;336.51;314.21;1438844112
1689848429.000;1;6288677888;0;0;1;0;10;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.404188;0.000000;-0.404188;-1.595927;0.000000;-1.595927;nan;nan;4.0788;3.9409;86.7101;72.4318;1.56;1.41;2598.91;0;14;43.28;43.01;0.77;0.77;40.37;7.68;5.08;35.98;89.50;87.44;164.12;157.15;2.54;2.54;150.63;24.95;19.37;131.32;336.66;315.95;1439509726
1689853507.000;1;6289984000;0;0;1;0;10;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.562882;0.000000;-0.562882;-2.121824;0.000000;-2.121824;nan;nan;3.9463;3.7369;71.4828;51.5984;1.51;1.38;2974.40;0;14;43.28;43.01;0.77;0.77;40.37;7.68;5.12;36.58;89.54;88.04;164.12;157.15;2.54;2.54;150.63;24.95;19.52;133.59;336.81;318.22;1439994062
1689859551.000;1;6291537920;0;0;1;0;10;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.614063;0.000000;-0.614063;-2.204610;0.000000;-2.204610;nan;nan;3.7445;3.5677;50.8524;29.1600;1.33;1.24;4029.70;0;14;43.28;43.01;0.77;0.77;40.37;7.68;5.16;37.23;89.57;88.69;164.12;157.15;2.54;2.54;150.63;24.95;19.66;135.93;336.95;320.56;1440570530
1689863880.000;1;6292652544;0;0;1;0;10;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.580915;0.000000;-0.580915;-1.962868;0.000000;-1.962868;nan;nan;3.5901;3.2492;30.2362;9.7148;1.51;1.80;2523.80;0;14;43.28;43.01;0.77;0.77;40.37;7.68;5.19;37.85;89.61;89.31;164.12;157.15;2.54;2.54;150.63;24.95;19.80;138.03;337.09;322.65;1440983359
1689865656.000;1;6293110272;0;1;1;0;10;0.00;0.00;0;3.3050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.001602;0.001602;0.000000;0.005294;0.005294;0.000000;nan;nan;3.2896;3.3049;8.5892;8.6455;1.64;1.61;37.80;0;14;43.28;43.01;0.77;0.77;40.38;7.69;5.22;37.88;89.65;89.35;164.12;157.15;2.54;2.54;150.67;24.98;19.89;138.11;337.22;322.78;1441152756
1691589192.000;1;6734922752;0;0;1;0;10;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.232207;0.000000;-0.232207;-0.693765;0.000000;-0.693765;nan;nan;3.2862;2.6001;8.4004;0.1974;24.93;25.66;947.00;0;15;43.28;43.01;0.83;0.83;40.38;7.92;5.22;37.88;89.71;89.64;164.12;157.15;2.73;2.73;150.67;25.67;19.89;138.11;337.40;323.66;1605527507
1691589610.000;1;6735030784;0;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.012567;0.000000;-0.012567;-0.031832;0.000000;-0.031832;nan;nan;2.7051;2.5181;0.6561;0.2121;25.28;25.30;116.91;0;15;43.28;43.01;0.83;0.83;40.38;7.94;5.22;37.88;89.71;89.65;164.12;157.15;2.73;2.73;150.67;25.71;19.89;138.11;337.40;323.69;1605567265
1691600861.000;1;6737914880;2;1;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.839832;89.322138;2.815792;2.815792;0.000000;10.698430;10.698430;0.000000;nan;nan;2.6074;4.1863;0.3438;99.4973;25.13;25.02;10652.20;0;15;46.09;43.01;0.83;0.83;40.38;7.94;5.22;37.88;92.52;89.65;174.82;157.15;2.73;2.73;150.67;25.71;19.89;138.11;348.10;323.69;1606640359
1691611360.000;1;6740606976;2;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.824084;88.272285;-2.797549;0.000000;-2.797549;-10.258825;0.000000;-10.258825;99.352133;95.890939;4.1863;2.6365;99.4973;0.4369;25.02;25.31;10197.91;0;15;46.09;45.81;0.83;0.83;40.38;7.94;5.22;37.88;92.52;92.45;174.82;167.40;2.73;2.73;150.67;25.71;19.89;138.11;348.10;333.95;1607641516
1691612574.000;1;6740918784;0;1;1;0;10;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.244983;0.244983;-0.000000;0.803363;0.803363;-0.000000;nan;nan;2.6365;3.4005;0.4369;9.0635;25.31;25.06;1215.21;0;15;46.09;45.81;0.83;0.83;40.63;7.94;5.22;37.88;92.77;92.45;174.82;167.40;2.73;2.73;151.47;25.71;19.89;138.11;348.91;333.95;1607757407
